Time,TrialID,RElbow_speed_event,LWrist_speed_event,LHeel_speed_event,RShoulder_speed_event,LShoulder_speed_event,RWrist_speed_event,RHeel_speed_event,LHip_speed_event,RHip_speed_event,RKnee_speed_event,LKnee_speed_event,LElbow_speed_event,Head_speed_event,LWrist_vert_vel_movement_event,RWrist_vert_vel_movement_event
9166.666666666702,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9183.333333333369,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9200.000000000036,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9216.666666666704,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9233.333333333372,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9250.00000000004,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9266.666666666708,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9283.333333333374,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9300.000000000042,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,movement,nomovement
9316.666666666708,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9333.333333333376,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9350.000000000044,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9366.666666666712,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9383.33333333338,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9400.00000000005,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9416.666666666712,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9433.33333333338,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9450.000000000047,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9466.666666666715,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9483.333333333385,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9500.000000000053,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9516.66666666672,0_2_4_p0,movement,movement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9533.333333333389,0_2_4_p0,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9550.000000000056,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9566.66666666672,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,movement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9583.333333333389,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9600.000000000056,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement
9616.666666666724,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,movement,movement,movement,nomovement,nomovement,nomovement,nomovement
9633.333333333392,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,nomovement
9650.00000000006,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
9666.666666666726,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
9683.333333333394,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement
9700.00000000006,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9716.666666666728,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9733.333333333396,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9750.000000000064,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9766.666666666732,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9783.3333333334,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9800.000000000067,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9816.666666666732,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9833.3333333334,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9850.000000000067,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9866.666666666735,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9883.333333333405,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9900.000000000073,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9916.66666666674,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9933.333333333409,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9950.000000000076,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9966.66666666674,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
9983.333333333409,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
10000.000000000076,0_2_4_p0,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement,nomovement
